"ID","Timestamp","Age","Country","EatMeat","OriginiInfluenceMarket","OriginiInfluenceRestaurant","BuyingFromWeb","WebSite","SpendForNoAntibiotics","QRcode","Satisfaction","WhySatisfation","MeatConsumptionReduction","Microbiome","Shop1","Shop2","Shop3","Shop4","Shop5","Advisor1","Advisor2","Advisor3","Advisor4","Advisor5","Advisor6","1","2","MeatPropensity","Awareness","EarlyAdoption"
454,"17/04/2021 17:05:53","50-69","Italy","At least three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Internet forums","","","","","",1,0,0.479557671649945,0.0204220564017538,-0.0952197525163521
455,"17/04/2021 17:08:42","> 70","Italy","Less than three times a week","Not at all","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Supermarket","","","","","Magazines","","","","","",0,1,-0.424543457309933,-1.11588428655626,0.0341258806647925
456,"17/04/2021 17:09:43","50-69","Italy","Less than three times a week","Not at all","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Local market","Supermarket","","","","TV","","","","","",1,0,0.0666383951698118,-1.50837003484044,0.18045649340895
457,"17/04/2021 17:11:01","50-69","Italy","Less than three times a week","Very","A little","Yes","","Between 10 and 30% more","Biscotti,formaggi","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Magazines","","","","","",0,1,-0.545287428856692,0.460045438244954,-0.0448750794818216
458,"17/04/2021 17:11:26","50-69","Italy","Less than three times a week","Very","Very","No","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","TV","Magazines","","","","",0,1,-0.303942586996735,1.1023860105234,-0.289589965081554
459,"17/04/2021 17:14:05","50-69","Italy","Less than three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Internet forums","Supermarket/shop website","","","","",1,0,-0.371332158273235,0.787387651962245,0.0103408808707788
460,"17/04/2021 17:18:46","50-69","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Nutritionist","","","","","",1,0,0.405646990466604,-0.138814701735226,-0.163812736910618
461,"17/04/2021 17:18:52","50-69","Italy","Less than three times a week","A little","A little","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","TV","","","","","",1,0,-0.0120758163499352,-0.717636366847673,-0.267282520127839
462,"17/04/2021 17:18:54","50-69","Italy","Every day","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","Internet","","","","TV","Supermarket/shop website","","","","",1,0,1.47381962814537,0.878038245602739,0.2546954433934
463,"17/04/2021 17:20:30","30-49","Italy","At least three times a week","Very","Very","No","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","Magazines","","","","",1,0,-0.0430132496784332,0.943978427685642,-0.0666298116462578
464,"17/04/2021 17:24:35","30-49","Italy","Less than three times a week","A little","Fairly","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","Internet forums","Personal trainer","","","",0,1,-0.18597010812838,-0.525206463821441,-0.141237101168275
465,"17/04/2021 17:28:52","50-69","Italy","Every day","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","Internet","","","","TV","Supermarket/shop website","","","","",1,0,1.47381962814537,0.878038245602739,0.2546954433934
466,"17/04/2021 17:29:27","50-69","Italy","At least three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Magazines","","","","","",1,0,0.402815349549526,0.100693951023013,-0.304404230467016
467,"17/04/2021 17:37:17","50-69","Italy","At least three times a week","Very","Fairly","Yes","","> 30% more","I have never scanned it","Yes","","No","Yes","Supermarket","","","","","Studi personali","","","","","",1,0,0.350205967384501,0.749435724101375,0.0731195236793023
468,"17/04/2021 17:43:33","18-29","Italy","Less than three times a week","Not at all","Not at all","Yes","","> 30% more","I have never scanned it","No","","Yes, I already have","Yes","Supermarket","","","","","Nutritionist","Internet forums","Magazines","","","",0,1,-0.503436115904064,-1.32635893120051,0.203195990666862
469,"17/04/2021 17:45:11","50-69","Italy","Every day","Fairly","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","Internet","","","","Nutritionist","TV","Supermarket/shop website","","","",1,0,1.39343966161922,-0.36866004316664,0.264638088210991
470,"17/04/2021 17:46:19","18-29","Italy","Less than three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","Magazines","","","","",0,1,-0.387991776865225,1.05669124269124,-0.260099234126283
471,"17/04/2021 17:47:09","50-69","Italy","Every day","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","Internet","","","","TV","Supermarket/shop website","","","","",1,0,1.47381962814537,0.878038245602739,0.2546954433934
472,"17/04/2021 17:47:11","50-69","Italy","Less than three times a week","Not at all","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Magazines","","","","","",1,0,-0.0925784616700483,-1.55222498813267,0.133773615772962
473,"17/04/2021 17:51:54","50-69","Italy","Never","Very","Very","Yes","","Between 1% and 10% more","I have never scanned it","No","Sulle etichette si deve cercare troppo la provenienza","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Siti ambientalisti e animalisti","","","","","",0,1,-1.37902769174909,0.861220692924198,-0.0669388675673327
474,"17/04/2021 17:55:52","50-69","Italy","At least three times a week","Fairly","A little","No","","Between 1% and 10% more","I have never scanned it","No","Solitamente scadente con poche eccezioni ","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","Supermarket","","","","TV","Amici e parenti ","","","","",1,0,0.450872780694827,-0.291003455709185,-0.0610665484583736
475,"17/04/2021 17:59:48","50-69","Italy","Less than three times a week","Very","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Magazines","","","","","",0,1,-0.568238377428929,0.783317231321072,-0.432138190680833
476,"17/04/2021 18:00:22","50-69","Italy","Less than three times a week","Very","Very","Yes and I already do","Vallesanta","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Internet","","","","","Nutritionist","","","","","",0,1,-0.335247174193734,1.00264494353629,-0.138089825597124
477,"17/04/2021 18:00:24","50-69","Italy","Less than three times a week","Very","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Supermarket/shop website","","","","","",0,1,-0.520183176804236,0.460220983117808,-0.0200143973249164
478,"17/04/2021 18:03:22","50-69","Italy","Less than three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","Calorie","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Web","","","","","",0,1,-0.477681697941202,0.0642372856938995,0.0131074912583357
479,"17/04/2021 18:09:01","50-69","Italy","At least three times a week","Fairly","Fairly","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Nutritionist","Magazines","","","","",1,0,0.548278603201328,-0.0112543251718544,-0.136788546941474
480,"17/04/2021 18:11:41","50-69","Italy","Less than three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","Contenuto di grassi","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Magazines","","","","","",0,1,-0.502602534158251,0.027734545795648,-0.0147977531597498
481,"17/04/2021 18:17:24","18-29","Italy","Every day","Very","Very","Yes","","Equal","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","","","","","Naturopata ","","","","","",1,0,0.992259588137001,0.76462714290955,-0.172166498216232
482,"17/04/2021 18:26:30","50-69","Italy","Less than three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","","","","","",0,1,-0.624237889290036,1.19089214363411,-0.486040284059554
483,"17/04/2021 18:29:27","30-49","Italy","At least three times a week","Very","Fairly","No","","Equal","I have never scanned it","No","Delle volte piu che delle volte scadrnti a prezzi di prima qualità ","No","I have never heard of the microbiome","Supermarket","","","","","Cuochi","","","","","",1,0,0.217366286523412,0.330229459378872,0.10785719981279
484,"17/04/2021 18:31:57","50-69","Italy","Never","Very","Very","Yes","","Equal","I have never scanned it","No","Etichette non sempre chiare","Yes, I already have","I have never heard of the microbiome","Local market","Supermarket","","","","Siti ambientalisti e animalisti","","","","","",0,1,-1.371926683354,0.773376016444598,-0.0596302175087377
485,"17/04/2021 18:41:29","50-69","Italy","Less than three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Supermarket","","","","","Nutritionist","Internet forums","TV","Personal trainer","Magazines","",0,1,-0.406925288923368,-0.126345285844757,-0.0502196508273015
486,"17/04/2021 18:54:58","18-29","Italy","At least three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","Yes","Butcher's","","","","","Nutritionist","","","","","",1,0,0.27045919227678,0.825875801333706,-0.283124657476385
487,"17/04/2021 18:55:17","50-69","Italy","At least three times a week","Fairly","Very","No","","> 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","","","","","",1,0,0.289040692492433,0.217461875533244,0.0151087821073265
488,"17/04/2021 19:03:08","50-69","Italy","Less than three times a week","Very","Very","No","","> 30% more","I have never scanned it","Yes","","Yes, in the near future","Yes","Butcher's","Supermarket","","","","Nutritionist","Conoscenza personale per la Specializzazione in Scienza dell’alimentazione","","","","",1,0,-0.692954930198279,1.35389268171462,-0.362004806692592
489,"17/04/2021 19:09:45","30-49","Italy","Never","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Supermarket/shop website","","","","","",1,0,-1.14975585619321,-0.0207112283248202,-0.0241700877697497
490,"17/04/2021 19:11:26","> 70","Italy","Every day","Very","Very","Yes","Negozi life120","> 30% more","I have never scanned it","Yes","","No","Yes","Internet","","","","","Nutritionist","Magazines","","","","",1,0,0.940949619641736,1.16744806403194,-0.0490812370197507
491,"17/04/2021 19:15:49","30-49","Italy","Less than three times a week","Fairly","Fairly","No","","Between 1% and 10% more","I have never scanned it","No","Scarsa qualità","No","I have never heard of the microbiome","Supermarket","","","","","Articoli","libri","","","","",1,0,-0.371977689695747,-0.136382599114742,0.0693462020334477
492,"17/04/2021 19:21:29","30-49","Italy","Less than three times a week","Fairly","A little","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Passaparola","","","","","",0,1,-0.258309055987737,-0.228247528261911,-0.187520918440288
493,"17/04/2021 19:24:26","30-49","Italy","At least three times a week","Not at all","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Internet forums","Personal trainer","","","","",1,0,0.634224236529526,-1.37304325584746,0.297920893877618
494,"17/04/2021 19:32:07","50-69","Italy","At least three times a week","Very","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","Nessuna risposta. Dovete inserire una terza opzione","Yes, in the near future","Yes","Butcher's","Local market","Supermarket","","","Libri","","","","","",1,0,0.0736706402675288,0.479681439208139,-0.194397675013176
495,"17/04/2021 19:37:53","50-69","Italy","Less than three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","TV","","","","","",0,1,-0.307082433592112,-0.187653980830082,0.047678241942919
496,"17/04/2021 19:44:43","30-49","Italy","At least three times a week","Fairly","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Internet forums","TV","","","","",1,0,0.374828824336744,-0.0623650584403774,0.174430508586513
497,"17/04/2021 19:45:12","50-69","Italy","Less than three times a week","Fairly","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","TV","Magazines","Supermarket/shop website","","","",0,1,-0.35148334155508,-0.0634320732297496,0.00372254534194508
498,"17/04/2021 19:54:51","50-69","Italy","At least three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Supermarket","","","","Magazines","Supermarket/shop website","","","","",1,0,0.555691102603127,0.924685214153235,-0.106832786707032
499,"17/04/2021 20:00:48","< 18","Italy","Every day","Fairly","Fairly","No","","Equal","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Local market","Supermarket","","","","TV","","","","","",1,0,1.19181037577977,-0.316697798833087,0.296297485432072
500,"17/04/2021 20:03:33","50-69","Italy","Less than three times a week","Very","Fairly","Yes","https://www.cooptestadilepre.it/","> 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Cultura letture informazione Report","","","","","",1,0,-0.367507647369712,0.941869309126889,-0.351896575929736
501,"17/04/2021 20:06:13","50-69","Italy","Never","Very","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Local market","","","","","Nutritionist","Medico","","","","",0,1,-1.46384589660703,0.677114094777058,-0.338232715612056
502,"17/04/2021 20:14:26","30-49","Italy","At least three times a week","A little","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Nutritionist","Internet forums","","","","",1,0,0.645297900205809,-0.581452062423707,-0.066496918215538
503,"17/04/2021 20:14:53","50-69","Italy","At least three times a week","Very","A little","Yes","","Between 10 and 30% more","La provenienza","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Internet forums","Magazines","","","","",1,0,0.334806683738787,0.419196866529007,-0.116363484418006
504,"17/04/2021 20:16:38","50-69","Italy","Less than three times a week","Fairly","Not at all","No","","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","","","","","",0,1,-0.540647866738977,-0.335011031854285,-0.0615231035432003
505,"17/04/2021 20:17:38","50-69","Italy","Less than three times a week","Very","Very","No","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","Magazines","","","","",1,0,-0.348410208037214,0.874857654004361,-0.470431217990542
506,"17/04/2021 20:20:19","> 70","Italy","At least three times a week","Not at all","Not at all","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","Yes","Supermarket","","","","","Magazines","","","","","",1,0,0.457744826849727,-1.46189560614957,0.112821467959464
507,"17/04/2021 20:34:16","50-69","Italy","At least three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Internet forums","Supermarket/shop website","","","","",1,0,0.312237375867717,0.911313951356916,-0.124116574733648
508,"17/04/2021 20:48:54","50-69","Italy","At least three times a week","Fairly","A little","Yes","Www.Valle Santa ","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","TV","Magazines","","","",1,0,0.237472330893971,-0.197615680446361,0.0440371593429325
509,"17/04/2021 21:12:32","18-29","Italy","Less than three times a week","A little","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","TV","Magazines","Supermarket/shop website","","","",0,1,-0.196533263236912,-0.7532080008267,0.180595511690691
510,"17/04/2021 21:58:12","50-69","Italy","Every day","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","No","I have heard about the microbiome, but I have never bought these products.","Supermarket","Internet","","","","TV","Supermarket/shop website","","","","",1,0,1.47381962814537,0.878038245602739,0.2546954433934
511,"17/04/2021 22:09:26","50-69","Italy","At least three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Supermarket/shop website","","","","","",1,0,0.356319546748981,0.621471628089142,-0.0953256659765145
512,"17/04/2021 22:09:39","50-69","Italy","At least three times a week","Very","Very","No","","Equal","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Butcher's","Internet","","","","Internet forums","TV","","","","",1,0,0.742425664136585,0.724831555591748,-0.254165511729888
513,"17/04/2021 22:16:19","50-69","Italy","Less than three times a week","A little","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Esperienza personale ed internet ","","","","","",0,1,-0.447976876938222,-0.752137850488596,0.0193768551770219
514,"17/04/2021 22:16:40","50-69","Italy","Less than three times a week","Very","Not at all","Yes","","Equal","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Internet forums","Supermarket/shop website","","","","",0,1,-0.399977831154171,0.0266759343323639,0.113808532560649
515,"17/04/2021 22:17:42","50-69","Italy","Less than three times a week","Very","A little","Yes and I already do","Azienda Morani","> 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Azienda Biologica ","","","","","Nutritionist","Internet forums","","","","",0,1,-0.655674235058457,0.636426421689063,-0.136091539871923
516,"17/04/2021 22:17:48","50-69","Italy","Less than three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","Internet forums","Magazines","","","","",1,0,-0.655820461651531,-0.169404120978031,0.0190001252188556
517,"17/04/2021 22:24:48","50-69","Italy","Less than three times a week","Fairly","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Local market","","","","","Internet forums","","","","","",0,1,-0.595596723186148,-0.123459258951511,-0.104179736979833
518,"17/04/2021 22:30:02","18-29","Italy","At least three times a week","Not at all","Not at all","Yes","","Equal","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Local market","","","","Personal trainer","Magazines","Supermarket/shop website","","","",1,0,0.418278488190382,-1.54125925318934,-0.090930247082854
519,"17/04/2021 22:31:31","50-69","Italy","At least three times a week","A little","Fairly","Yes","","> 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Azienda agricola","","","","","Nutritionist","Internet forums","","","","",1,0,0.252347331010898,-0.446216786847464,-0.0236531024317338
520,"17/04/2021 22:38:48","50-69","Italy","At least three times a week","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have heard about the microbiome, but I have never bought these products.","Allevatore biologico per la carne; le uova sono mie","","","","","Nutritionist","Magazines","","","","",1,0,-0.0930171090028722,1.2227918473324,-0.170430570937391
521,"17/04/2021 22:43:04","30-49","Italy","At least three times a week","Not at all","Not at all","No","","Between 10 and 30% more","I have never scanned it","No","Non sempre* --> perché a volte il prodotto non sa di niente ","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,0.315189275876717,-1.64362662403868,0.303660382135552
522,"17/04/2021 22:47:45","30-49","Italy","Less than three times a week","Fairly","A little","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Internet forums","","","","","",1,0,-0.137877870135468,-0.203208468575494,-0.260061981009031
523,"17/04/2021 22:50:05","30-49","Italy","At least three times a week","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","No","Yes","Supermarket","","","","","Nutritionist","","","","","",1,0,0.290668115877865,0.988203642094617,0.031233010594729
524,"17/04/2021 22:51:57","50-69","Italy","At least three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Butcher's","","","","","Nutritionist","TV","Magazines","","","",1,0,-0.0255826875175422,1.06320487517591,-0.461768862355689
525,"17/04/2021 23:10:05","30-49","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,0.472546936378109,-0.310313764692162,0.153661894367609
526,"17/04/2021 23:16:17","18-29","Italy","At least three times a week","Not at all","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","Local market","Supermarket","","","TV","","","","","",1,0,0.969985351738635,-1.29937886477106,0.0798409485419656
527,"17/04/2021 23:36:45","50-69","Italy","At least three times a week","Fairly","A little","Yes","","Equal","I have never scanned it","Yes","","Yes, in the near future","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Supermarket/shop website","","","","","",1,0,0.249152269632633,-0.229298990734508,-0.0710127070238403
528,"17/04/2021 23:51:24","50-69","Italy","Less than three times a week","Not at all","Not at all","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Supermarket/shop website","","","","","",1,0,-0.150815115702078,-1.59116640071564,0.225835780489978
529,"17/04/2021 23:59:26","30-49","Italy","At least three times a week","Fairly","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","TV","","","","","",1,0,0.592461194061747,-0.0425624005556526,-0.229389270231563
530,"18/04/2021 00:02:22","18-29","Italy","Less than three times a week","Fairly","A little","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Internet forums","Pubmed","","","","",0,1,-0.369966423409722,-0.239994334678753,0.149796008930237
531,"18/04/2021 00:03:55","> 70","Italy","Less than three times a week","Very","Very","No","","Between 1% and 10% more","I have never scanned it","No","Non sono quasi mai come dovrebbero essere","Yes, I already have","Yes","Local market","","","","","Internet forums","","","","","",0,1,-0.932148275140061,0.962779652609493,-0.208563104525971
532,"18/04/2021 00:07:49","> 70","Italy","Less than three times a week","Very","Very","No","","Between 1% and 10% more","I have never scanned it","No","Non sono quasi mai come dovrebbero essere","Yes, I already have","Yes","Local market","","","","","Internet forums","TV","","","","",0,1,-0.783810221534444,0.945979985409848,-0.189606156580097
533,"18/04/2021 00:44:08","18-29","Italy","Less than three times a week","Very","Very","Yes","","> 30% more","I have never scanned it","Yes","","No","Yes","Supermarket","","","","","Nutritionist","TV","Supermarket/shop website","","","",1,0,-0.133598638605579,1.15218070407287,0.0303657262650593
534,"18/04/2021 06:07:34","50-69","Italy","Less than three times a week","Very","Very","No","","> 30% more","I have never scanned it","Yes","","Yes, in the near future","Yes","Butcher's","Supermarket","","","","Nutritionist","Conoscenza personale per la Specializzazione in Scienza dell’alimentazione","","","","",1,0,-0.692954930198279,1.35389268171462,-0.362004806692592
535,"18/04/2021 06:28:15","50-69","Italy","At least three times a week","A little","A little","No","","Equal","I have never scanned it","Yes","","No","I have never heard of the microbiome","Butcher's","","","","","Nessuna","","","","","",1,0,0.498282142402829,-0.804934445121805,-0.212557920899899
536,"18/04/2021 07:47:07","30-49","Italy","At least three times a week","Fairly","Fairly","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Ricerche scientifiche e libri","","","","","",1,0,0.149039067854128,-0.0988365252046651,0.069408160028996
537,"18/04/2021 08:26:11","50-69","Italy","At least three times a week","Very","A little","No","","Between 1% and 10% more","Yuka","Yes","","No","I have never heard of the microbiome","Supermarket","","","","","Supermarket/shop website","","","","","",1,0,0.402881319824047,0.199608401329797,0.104499310052356
538,"18/04/2021 08:26:23","50-69","Italy","Less than three times a week","A little","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Supermarket","","","","","Nutritionist","Magazines","","","","",0,1,-0.468658373236773,-0.839406741021329,-0.00560854091829694
539,"18/04/2021 08:43:51","50-69","Italy","Never","Very","Very","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","Yes","Local market","","","","","Nutritionist","Internet forums","Magazines","","","",0,1,-1.46485730825685,1.32350779754076,-0.326347648409214
540,"18/04/2021 08:57:02","50-69","Italy","Less than three times a week","Not at all","Not at all","Yes","","Between 10 and 30% more","I have never scanned it","No","Perché temo per le conseguenze sulla mia salute","Yes, I already have","I have never heard of the microbiome","Supermarket","","","","","Nutritionist","","","","","",0,1,-0.538925680157588,-1.47298232874868,0.129368882700218
541,"18/04/2021 09:04:44","30-49","Italy","At least three times a week","Fairly","A little","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, in the near future","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,0.00970149263899217,-0.278948742998214,0.0968455495586102
542,"18/04/2021 09:13:25","50-69","Italy","At least three times a week","Very","Very","No","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Magazines","Supermarket/shop website","Libri ","","","",1,0,0.251946154751083,0.843688723763487,-0.176833503601149
543,"18/04/2021 09:18:13","30-49","Italy","Less than three times a week","Very","A little","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Local market","Supermarket","","","","Nutritionist","","","","","",0,1,-0.540052177760519,0.408042570581921,-0.0412082134419043
544,"18/04/2021 09:48:33","30-49","Italy","At least three times a week","Very","Fairly","Yes","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I would like to do it in the next few years","I have never heard of the microbiome","Supermarket","","","","","Internet forums","","","","","",1,0,0.309666816452056,0.522931604609025,0.130140254163588
545,"18/04/2021 09:53:02","50-69","Italy","Less than three times a week","Very","Very","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have heard about the microbiome, but I have never bought these products.","Butcher's","","","","","Nutritionist","","","","","",0,1,-0.624237889290036,1.19089214363411,-0.486040284059554
546,"18/04/2021 10:36:33","> 70","Italy","Less than three times a week","Fairly","Fairly","No","","Between 10 and 30% more","I have never scanned it","Yes","","Yes, I already have","I have never heard of the microbiome","Butcher's","Supermarket","","","","Supermarket/shop website","","","","","",0,1,-0.292927541101483,0.0313769809074524,-0.208085213604799
547,"18/04/2021 10:37:59","50-69","Italy","Less than three times a week","Very","Very","No","","Equal","I have never scanned it","Yes","","Yes, I already have","Yes","Butcher's","","","","","Nutritionist","","","","","",0,1,-0.609680128439107,1.02525175076889,-0.473531308106772
548,"18/04/2021 10:59:55","30-49","Italy","At least three times a week","Fairly","Fairly","Yes","","Between 1% and 10% more","I have never scanned it","Yes","","Yes, in the near future","I have heard about the microbiome, but I have never bought these products.","Butcher's","Supermarket","","","","Internet forums","Supermarket/shop website","","","","",1,0,0.292528491380914,0.00375112918720766,-0.0364092947001949
